"No","회계연도","지역명","자치단체코드","자치단체명","행사축제명","사업내용","총비용","사업수익","순원가","개최시작일자","개최종료일자"
"445","2023","전남","4676000","전남화순군","화순군민의 날","제42회 군민의 날 기념식, 체육행사, 문화예술행사","505078880","0","505078880","20231013","20231013"
"446","2023","전남","4678000","전남강진군","강진청자축제","7개 분야 50개 단위행사","949740970","0","949740970","20230223","20230301"
"447","2023","전남","4678000","전남강진군","대통령기 전국 종별 럭비 선수권 대회","럭비대회","1010000000","0","1010000000","20230720","20230728"
"448","2023","전남","4678000","전남강진군","강진만 춤추는 갈대축제","6개 분야 46개 단위행사","499579180","0","499579180","20231013","20231022"
"449","2023","전남","4679000","전남해남군","해남 국화향연","국화 전시작품 15종 85천점(분재국, 현수국, 현애작, 화단국 등)","811711470","0","811711470","20231103","20231203"
"450","2023","전남","4679000","전남해남군","해남미남축제","개막식, 지역 예술인 공연, 대동음식퍼포먼스, 미남푸드관 및 주전부리관, 요리경연대회 등","719993400","0","719993400","20231103","20231105"
"451","2023","전남","4680000","전남영암군","왕인문화 축제","대표행사 : 테마퍼레이드, 'K-레전드, 왕인의 귀환'
주제행사 : 왕인박사 춘향제 외 2종
문화공연행사 : 영암어린이 재롱잔치 외 18종
참여체험행사 : 어린이 직업체험 테마파크 '키자니아 in 영암' 외 21종
연계행사 : 기찬영암 관광투어 외 5종
부대행사 : 포토존 '빛으로 물든 영암' 외 5종","989998200","0","989998200","20230330","20230402"
"452","2023","전남","4680000","전남영암군","월출산 국화축제","4개부문, 36종 프로그램
 - 전시행사, 기획·공연행사, 체험행사, 홍보·판매행사 등","347000000","0","347000000","20231028","20231112"
"453","2023","전남","4680000","전남영암군","설날장사씨름대회","○ 2023 본 협회 선수등록한 남자일반부 및 여자일반부, 생활체육여자부 선수 참가
○ 각 부별 남자부 4체급 / 여자부 3체급 / 여자부 단체전 추진","400000000","0","400000000","20230119","20230124"
"454","2023","전남","4681000","전남무안군","무안연꽃축제","공연행사/체험행사/판매행사/전시행사
동양최대의 벽련지 회산백련지에서 연꽃의 아름다움을 즐기고 풍성한 볼거리 체험거리 먹거리를 느낄 수 있는 축제","571212910","20000000","551212910","20230720","20230723"
"455","2023","전남","4681000","전남무안군","황토갯벌축제","갯벌에서 펼처지는 체험축제
","500000000","13224620","486775380","20230609","20230611"
"456","2023","전남","4681000","전남무안군","무안청년축제","체험행사, 버스킹 공연","677177120","0","677177120","20231117","20231119"
"457","2023","전남","4682000","전남함평군","함평나비대축제","○ 나비, 곤충, 꽃을 소재로 한 체험, 전시, 문화예술공연
○ 체험프로그램, 문화예술공연, 전시프로그램, 각종판매장터 운영","1285900000","0","1285900000","20230428","20230507"
"458","2023","전남","4682000","전남함평군","대한민국 국향대전","○ 풍요로운 가을 정취와 어우러지는 다양한 국화전시 및 체험
○ 친환경 농특산물 등 안전한 고품질 먹거리 판매 
○ 미술작품 전시, 음악공연 등 다양한 문화예술 향유기회 제공","1158900000","0","1158900000","20231020","20231105"
"459","2023","전남","4683000","전남영광군","영광 e-모빌리티 엑스포","□ 엑스포 개요
 ○ 기간/장소 : 2023. 10. 6. ~ 10. 9.(4일간) / 영광대마산업단지 지식산업센터
 ○ 사업비/규모 : 26.7억원(국비 5, 도비 5, 군비 16.7)/30개국, 160여개사, 10.3만명
 ○ 주요행사 : 개·폐막식, 전시·시승행사, 학술행사, 부대행사 등  
 ○ (주  제) 미래로 도약하는 슬기로운 이동수단, e-모빌리티!
    (슬로건) 생활을 이롭게!!!   미래를 신나게!!!","1170264410","0","1170264410","20231006","20231009"
"460","2023","전남","4683000","전남영광군","제64회 한국민속예술제","제64회 한국민속예술제 개최","762825800","0","762825800","20230922","20230924"
"461","2023","전남","4683000","전남영광군","제23회 영광불갑산상사화축제","상사화를 테마로 한 공연·체험·문화행사 등","499982250","0","499982250","20230915","20230924"
"462","2023","전남","4684000","전남장성군","장성 황룡강 (洪)길동무 꽃길 축제","공연, 프로그램, 체험, 판매, 먹거리 운영 등","518014820","18014820","500000000","20230519","20230529"
"463","2023","전남","4684000","전남장성군","장성 황룡강 가을꽃 축제","축제프로그램, 대형공연, 체험, 어린이놀이터 등","800000000","20000000","780000000","20231007","20231022"
"464","2023","전남","4686000","전남진도군","진도 신비의 바닷길 축제","분야별 프로그램 운영 : 65종(주제,공연,부대,글로벌,체험,전시,연계 행사)
축제 홍보 : 옥외광고, 방송, SNS, 각종 언론매체 등","899805690","0","899805690","20230420","20230422"
"465","2023","전남","4686000","전남진도군","진도문화예술제","○ 위    치 : 진도군 일원
○ 사업기간 : 2023. 10. 21. ~ 11. 5.
○ 사 업 비 : 767백만원(군비)
○ 사업내용 : 전국단위 경연대회, 공연행사, 작품전시 등","0","0","0","20231021","20231105"
"466","2023","경북","4711000","경북포항시","포항스틸아트페스티벌","- 전시
  ◦ 본전시 : 전문작가 26인, 포항기업 16곳 참여 
 스틸아트투어
  ◦ 도슨트투어 : 총5회 진행, 236명 참여
  ◦ 나이트투어 : 총5회 진행, 109명 참여
  ◦ 프레스투어 : 총1회 진행, 10명 참여
  ◦ 스탬프투어 : 상시운영, 3,413명 참여
- 개막식 및 퍼포먼스 : 10. 7. (토) 15:00-15:55
- 현장 체험
  ◦ 체험프로그램 ‘스틸공작소’ : 총5회 운영, 846명 체험
  ◦ 철의 오케스트라 : 총5회 진행, 295명 참여
  ◦ 현장에서 만들어가는 ‘스틸투게더 2’ : 상시운영, 7,979명 참여
  ◦ 소원의기술 : 상시운영, 2,563명 참여
  ◦ SNS 현장 인증이벤트 <한 장의 스틸> : 총1회 진행, 215명 참여
- 유쾌함이 ‘철철철’ 공연 : 총5회 진행,  2시간 진행, 154명 참여
- 스틸아트 포럼 : 총1회 진행, 33명 참여","926465719","0","926465719","20231007","20231021"
"467","2023","경북","4711000","경북포항시"," 호미곶한민족해맞이축전","전야행사, 해넘이행사, 자정행사, 해맞이행사 등","184022500","0","184022500","20231231","20240101"
"468","2023","경북","4711000","경북포항시","칠포재즈페스티벌","국내외 유명 뮤지션 12개팀 출연","851232057","0","851232057","20230101","20231231"
"469","2023","경북","4711000","경북포항시","대한민국 국제해양레저위크","해양레저체험(스쿠버다이빙, 요트, 서핑, 운하체험), 해양레저홍보(홍보영상, 안전캠페인, 가이드북 제작), 이벤트존(포토존, 해양레저 VR체험존) 조성 등","495724000","0","495724000","20230623","20230731"
"470","2023","경북","4711000","경북포항시","지역특화 스포츠관광산업 육성 사업","포항해상공원, 포항운하 등 포항만의 특색 있는 장소에서 해양레포츠 체험 프로그램을 제공함으로써
외부 관광객을 유치하고 지역경제를 활성화하며, 관련 전문인력을 양성함","955203000","0","955203000","20230701","20231231"
"471","2023","경북","4711000","경북포항시","해병대문화축제","개막식, 축하공연, 해병대공연 및 부대체험 프로그램 등","485526380","0","485526380","20230429","20230430"
"472","2023","경북","4712000","경북경주시","신라문화제","예술제와 축제를 구분한 20여개 행사, 시민참여형 축제
- 예술제 : 화평서제, 국악, 셔블향연의 밤
- 축   제 : 화백제전, 화랑무도회, 달빛난장, 실크로드페스타 당
- 시민공모사업 : 시민축제학교, 서포터즈, 화랑원화단","0","0","0","20231001","20231031"
"473","2023","경북","4712000","경북경주시","화랑대기 전국초등학교 유소년축구대회","화랑대기 전국유소년축구대회
○기   간 : 2023. 5월 ~ 11월
○장   소 : 시민운동장 등 24개소 
○주   최 : 경주시, 대한축구협회
○주   관 : 경주시축구협회","1445353841","0","1445353841","20230503","20231106"
"474","2023","경북","4712000","경북경주시","동아일보 경주국제마라톤대회","동아일보 2022 경주국제마라톤대회
○ 대회일시 : 2022. 10. 21.(토) 08:00
○ 코      스 : 시민운동장~시내일원
○ 참가부문 : 엘리트, 마스터즈
○ 참가규모 : 10,000여명","0","0","0","20231021","20231021"
"475","2023","경북","4712000","경북경주시","경주벚꽃축제","？ 숨은 벚꽃명당 찾기 ‘팔로우 미! 가이드북’
  ？ 친환경 캠페인 ‘벚꽃같이보깅’
  ？ 경주벚꽃축제 굿즈 ‘벚꽃리미티드","0","0","0","20230331","20230402"
"476","2023","경북","4712000","경북경주시","형산강 연등문화축제","개막식, 연등(거리등, 연등숲, 장엄등) 전시, 전통체험 프로그램 운영 등 ","0","0","0","20230503","20230529"
"477","2023","경북","4713000","경북김천시","김천국제가족연극제","연극 경연 9팀, 초청 10팀(국내7, 해외 3), 프린지 18팀, 시민연극단 1팀 공연 및 부대행사 개최","393544060","139053572","254490488","20230728","20230804"
"478","2023","경북","4713000","경북김천시","김천자두포도축제","김천자두온라인축제 : 2023. 6. 23.~27.(대석), 7. 13. ~ 7. 14.(포모사)
김천포도축제 : 2023. 10. 13. ~ 10. 15.","380664128","0","380664128","20230623","20231015"
"479","2023","경북","4714000","경북안동시","안동민속축제","개막식, 민속공연, 무형문화재 공개행사, 시민화합퍼레이드, 각종대회, 전시","770000000","0","770000000","20230504","20230508"
"480","2023","경북","4714000","경북안동시","K-뮤지컬 이육사","창작 뮤지컬 이육사 기획 및 공연","300000000","100000000","200000000","20230928","20230930"
"481","2023","경북","4714000","경북안동시","실경뮤지컬 왕의나라 ","삼태사를 주제로 한 실경뮤지컬 왕의나라 공연(5회)","767000000","230000000","537000000","20230503","20230507"
"482","2023","경북","4714000","경북안동시","안동국제탈춤페스티벌","국내외 탈춤 공연, 세계탈놀이경연대회, 세계탈공모전, 미술대전 등","1742050970","100000000","1642050970","20231002","20231009"
"483","2023","경북","4714000","경북안동시","안동시민체육대축전","읍면동 대항 육상경기 예선 및 결승, 식전행사, 체육행사, 초청공연 등","842738480","0","842738480","20230909","20230909"
"484","2023","경북","4714000","경북안동시","문화재야행(월영야행)","안동시 월영교 일대에 산재해 있는 유/무형프로그램을 이용하여 월영교 전통 등간 전시(야경), 문화유산 이야기길(야로), 안동역사 퀴즈대회(야사), 민속촌길 디지털 전시(야화), 안동 무형문화유산 공연(야설), 월영장터 플리마켓(야시), 월영교 인근 카페 협업(야식), 여행사 연계 관광 프로그램(야숙) 등 다양한 방식의 문화재 체험프로그램 제공","380853470","113858640","266994830","20230729","20230806"
"485","2023","경북","4714000","경북안동시","2023 안동 K-POP 콘서트","행사명 : 2023 안동 K-POP 콘서트
공연일시 : 2023. 10. 3. 19:00
장        소 : 안동 탈춤공연장 일원","370000000","120000000","250000000","20231003","20231003"
"486","2023","경북","4715000","경북구미시","대한민국 정수대전","대한민국 정수 미술대전, 서예문인화대전, 사진대전 개최","352758046","66415000","286343046","20230501","20231231"
"487","2023","경북","4715000","경북구미시","라면캠핑페스티벌","-이색 참여형 라면체험 무대행사 및 전시,체험존 운영
-라면 푸드파이터, 나만의 라면레시피 콘테스트
-로봇팔 '라면끓이기' 시연, 군집 드론, 어린이 전기차 체험 등","400000000","0","400000000","20231117","20231119"
"488","2023","경북","4715000","경북구미시","구미시 낙동강 야외 눈썰매장","성인용 눈썰매장(15m×75m), 어린이용 눈썰매장(10m×35m), 얼음썰매장(10m×15m), 빙어잡기체험, 눈동산 놀이터, 이용객 쉼터, 푸드트럭 등","335850320","62864000","272986320","20231230","20240212"
"489","2023","경북","4715000","경북구미시","2023 구미 도드람컵 프로배구대회","2023 구미 도드람컵 프로배구대회 개최","600000000","0","600000000","20230729","20230813"
"490","2023","경북","4716000","경북영주시","영주풍기인삼축제","개삼터 고유제, 주세붕군수 행차재현, 풍기인삼 홍보 및 판매, 소백산인삼가요제, 우량인삼선발대회, 인삼깎기 경연대회, 지역문화예술인 공연 등","810000000","0","810000000","20231007","20231015"
"491","2023","경북","4716000","경북영주시","선비문화축제","컴백 신바람 퍼레이드, 주제공연, 선비촌 거리극, 마당극, 전통놀이 등 운영","610000000","0","610000000","20230505","20230507"
"492","2023","경북","4717000","경북영천시","영천보현산별빛축제","- 주제관 운영
- 천문학 강의, 누워서 별보기, 스타파티
- 천문, 우주, 과학 관련 전시, 체험, 학습 프로그램 운영
- 각종 문화공연 및 연계행사
- 천문과학관, 전시체험관 프로그램 운영 등","0","0","0","20230501","20231231"
"493","2023","경북","4717000","경북영천시","영천한약축제","한방주제관, 한방진료관 운영
각종 한방체험관 운영
한방족욕, 한방제품 특판관 운영
한방먹거리촌, 한방차 카페 운영
특별기획행사 등","0","0","0","20230519","20230521"
"494","2023","경북","4717000","경북영천시","영천과일축제","대도시 영천과일 특판행사, 과일시식 및 할인판매","0","0","0","20231020","20231022"
"495","2023","경북","4717000","경북영천시","중악팔공산은빛문화제","1)행사주최 : 대한불교조계종 은해사
2)행사진행 : 불교TV(BTN)
3)행사참여 : 영천시 및 영천시외 지역시민 약 5천명
4)장소 : 은해사 특설무대
5)출연진 : 송가인, 이찬원, 김수희, 진성, 김연자, 은가은, 소프라노 채미영, 테너김상진, 강민, 도경완과 오계은외 보조출연자 등","0","0","0","20230923","20230924"
"496","2023","경북","4718000","경북상주시","2023년 경상북도 평생학습박람회","홍보체험관, 작품전시관, 동아리 경연 및 부대행사 등","449870000","0","449870000","20231013","20231015"
"497","2023","경북","4718000","경북상주시","상주세계모자페스티벌","○ 사  업  명 : 2023 상주세계모자페스티벌
○ 사업기간 : 2023. 6. ~ 12. (축제기간: 10.13.~10.15.)
○ 장        소 : 상주 태평성대 경상감영공원 일원
○ 참여인원 : 기간 중 10만명 정도
○ 사   업  비: 1,080,000천원(전액 시비)","1079733150","0","1079733150","20231013","20231015"
"498","2023","경북","4719000","경북문경시","시민체육대회","시민체육대회","340000000","0","340000000","20231019","20231020"
"499","2023","경북","4719000","경북문경시","문경사과축제","축제를 통한 문경사과의 고품격 브랜드 명성 및 경쟁력 강화
꼭지달린 사과에 대한 홍보로 믿고 살 수 있는 문경사과 이미지 구축
문경의 다양한 문화유산과 관광프로그램을 활용한 관광문경 시너지 효과 도모","737010000","0","737010000","20231014","20231029"
"500","2023","경북","4719000","경북문경시","문경오미자축제","공식행사 : 개폐막식, 테이프 커팅 등
공연행사 : 축하공연, 오미자 노래 경진대회, 자유공연 등
전시행사 : 문경오미자 전시홍보관 등
체험행사 : 오미자 청담그기 체험, 오미자 미각체험관, 레크레이션, 송어맨손잡기 체험 등
판매행사 : 오미자 특판, 농특산물 직거래장터, 간식 판매 등
특별행사 : 문경 오미자 상품 나눠주기 등","331422000","0","331422000","20230915","20230917"
"501","2023","경북","4719000","경북문경시","문경한우축제","○ 공식행사 : 개폐막식, 퍼포먼스 등
○ 공연행사 : 축하공연, 한우농가 읍면동 노래경진대회, 자유공연 등
○ 전시행사 : 문경약돌한우 전시홍보관 등
○ 체험행사 : 약돌한우 레크레이션, 체험프로그램 등
○ 판매행사 : 문경약돌한우판매(20~33%), 구이터 운영
○ 특별행사 : 약돌한우 돼지 시식행사, 복고풍 홍보관 운영, 로데오 체험 및 유아 체험프로그램 구성 등 ","400000000","0","400000000","20231007","20231009"
"502","2023","경북","4719000","경북문경시","문경찻사발축제","2023 문경찻사발축제 개최","1500000000","79456933","1420543067","20230429","20230507"
"503","2023","경북","4720000","경북경산시","경산자인단오제","자인단오 다섯마당 및 무형유산 초청공연, 체험 전시 부대행사 등","550000000","165000000","385000000","20230622","20230624"
"504","2023","경북","4772000","경북의성군","의성슈퍼푸드마늘축제","제6회 의성슈퍼푸드마늘축제 개최","821857000","21996000","799861000","20231103","20231105"
"505","2023","경북","4772000","경북의성군","군민체육대회개최","제66회 의성군민체육대회 개최","476000000","0","476000000","20231006","20231006"
"506","2023","경북","4772000","경북의성군","산수실경뮤지컬 제작지원(박서생2)","뮤지컬 박서생2 공연 제작 및 야외공연 4회 추진","600000000","0","600000000","20230824","20230827"
"507","2023","경북","4773000","경북청송군","청송사과축제","- 공연행사 : 청송사과 퍼레이드, 원산지 표시위반자 의금부 압송 시현 등
- 경연행사 : 사과꽃줄엮기 경연대회, 사과왕선발대회, 농특산물품평회 등
- 체험행사 : 꿀잼 사과난타, 만유인력-황금사과를 찾아라, 도전-사과선별로또 등
- 전시/판매 : 청송사과홍보관, 청송관광사진전, 사과화장품전시 등","759995880","0","759995880","20231101","20231105"
"508","2023","경북","4773000","경북청송군","청송아이스클라이밍월드컵","- 기간 : 2023. 1. 13. ~  1. 15 - 3일간
- 장소 : 청송아이스클라이밍 월드컵 경기장
- 주최 : 국제산악연맹(UIAA), (사)대한산악연맹(KAF), 청송군
- 주관 : 청송군, 경상북도산악연맹
- 후원 : 문화체육관광부, 대한체육회, 국민체육진흥공단
- 참가현황 : 총 17개국 111명 선수단 참가
- 주요사업내용
   청송군 : 대회홍보, 행사장 준비, 행사장 및 교통안내, 부대행사 운영 등 행사지원 등
   (사)대한산악연맹 : 경기장 조성 및 철거, 대회 운영","710354970","0","710354970","20230113","20230115"
"509","2023","경북","4774000","경북영양군","영양산나물축제","산나물판매장터, 유튜브 홍보,  산나물채취체험, 먹거리장터, 각종 공연행사 및 체험행사 운영 등","600000000","95000000","505000000","20230511","20230514"
"510","2023","경북","4774000","경북영양군","영양고추 H.O.T Festival","개막식, 무대행사, 도 농상생 한마당, 문화행사, 시민참여행사, 농 특산물 전시 및 판매 등","396660600","0","396660600","20230918","20230920"
"511","2023","경북","4774000","경북영양군","영양군민체육대회","영양군민체육대회 개최","438551800","0","438551800","20231012","20231012"
"512","2023","경북","4775000","경북영덕군","영덕대게축제","영덕대게축제 홍보 및 영덕대게낚시 및 달리기체험장, 먹거리 부스 운영","670000","0","670000","20230224","20230226"
"513","2023","경북","4775000","경북영덕군","전국 및 도단위 체육대회 개최","2023 STAY영덕 춘계전국중등 축구대회 개최,
2023 STAY영덕 유소년 축구대회 개최,
2023 STAY영덕 전국 동호인 축구대회 개최, 
월드컵레전드와 함께하는 2023 사랑나눔 자선경기 개최, 
제8회 영덕군수배 전국오픈 탁구대회 개최, 
2023 영덕풋볼페스타 개최, 
2023 K리그 유스 챔피언십 개최, 
제6회 영덕대게배 전국초청 족구대회 개최, 
제28회 경상북도지사기 생활체육배드민턴대회 개최, 
제11회 영덕대게배 전국유소년  축구대회 개최, 
2023 영덕대게배 전국동호인 축구대회 개최,  
2023년 전국초중등 축구리그 개최","1727000000","0","1727000000","20230101","20231231"
"514","2023","경북","4775000","경북영덕군","지역특화스포츠관광산업육성사업","- 대회: 리틀K리그 전국 유소년 축구대회, 전국 새싹가족 축구대회, K리그 유스 챔피언십 대회, 고래불 전국 풋살대회, 고래불 전국 비치사커 대회, 전국 피파 e스포츠 대회
- 이벤트: 영덕풋볼트립 페스타, 문화예술&푸드, 축구 이벤트 및 체험, 유명인 축구 클리닉, 영덕 스포츠관광 SNS인증 이벤트","996115159","20000000","976115159","20230101","20231231"
"515","2023","경북","4775000","경북영덕군","2023 영덕송이 한마당(브랜드UP)","2023년 영덕송이 홍보 및 직거래 장터 개최","420000000","0","420000000","20230918","20231015"
"516","2023","경북","4776000","경북청도군","청도소싸움축제","전통민속 소싸움경기, 공식행사, 공연행사, 체험행사, 전시행사 등","599727460","0","599727460","20230414","20230416"
"517","2023","경북","4776000","경북청도군","청도반시축제","청도반시 판매 및 홍보, 청도반시를 주제로 한 각종 전시·체험 프로그램, 부대행사","424231400","0","424231400","20231006","20231008"
"518","2023","경북","4776000","경북청도군","청도세계코미디아트페스티벌","국내외 우수 코미디 공연물 초청, 코미디를 활용한 지역민과 관람객들의 새로운 웃음 제공, 
농특산물 판매 및 다양한 볼거리와 체험기회 제공 등","648475300","0","648475300","20231006","20231008"
"519","2023","경북","4777000","경북고령군","2023 대가야축제","축제 프로그램 구성 1식","1145000000","109093000","1035907000","20230331","20230402"
"520","2023","경북","4778000","경북성주군","성주생명문화축제 성주참외페스티벌","생활사관련 전시, 체험, 공연, 지역특산물 참외관련 행사 등","1300000000","0","1300000000","20230101","20231231"
"521","2023","경북","4779000","경북칠곡군","낙동강세계평화 문화 대축전","개폐막식, 공연, 전시, 체험, 연계행사 등","1777729300","711091720","1066637580","20231013","20231015"
"522","2023","경북","4780000","경북예천군","예천세계활축제","개·폐막식, 활쏘기 등 체험프로그램, 공연, 플리마켓 등","799867000","0","799867000","20230504","20230507"
"523","2023","경북","4780000","경북예천군","예천 농산물대축제","농산물 홍보 및 판매, 우수농산물 시상식, 군민화합행사, 각종 체험 및 공연 등","473225000","0","473225000","20231103","20231105"
"524","2023","경북","4781000","경북봉화군","봉화송이축제","문화공연, 체험, 전시, 부대행사","561969249","24055000","537914249","20230921","20230924"
"525","2023","경북","4782000","경북울진군","제25회 경상북도 장애인체육대회 개최","제25회 경상북도 장애인체육대회 개최","300000000","0","300000000","20230502","20240503"
"526","2023","경북","4782000","경북울진군","춘계 한국 중등축구연맹전","춘계 한국 중등축구연맹전","432550540","0","432550540","20230207","20230220"
"527","2023","경북","4782000","경북울진군","추계 한국중등축구 연맹전","2023 울진금강송배 추계 전국 U-15 중등 축구대회","470533480","0","470533480","20230811","20230823"
"528","2023","경북","4782000","경북울진군","U-12 전국 유소년 야구대회(엘리트)","2023 U-12 전국 유소년 야구대회(엘리트)","314937100","0","314937100","20230726","20230803"
"529","2023","경북","4782000","경북울진군","제33회 경북도민생활대축전 개최","제33회 경북도민생활대축전 개최","1200000000","0","1200000000","20230922","20230924"
"530","2023","경북","4782000","경북울진군","제61회 경북도민체육대회 개최","제61회 경북도민 체육대회 개최","777240600","0","777240600","20230421","20230424"
"531","2023","경남","4800000","경남본청","문화다양성 맘프 축제 지원","개막식&축하공연, 주빈국 특별문화공연, 댄스페스티벌&뮤지컬 갈라쇼, 아시안뮤직콘서트, 문화다양성 퍼레이드, 마이그런츠아리랑, 프린지&버스킹 페스티벌, 도시에서 떠나는 세계여행, MAMF영화제, MAMF웹툰, 지구마을 바자르&프리마켓, 다문화 그림 그리기 대회 등","1000000000","500000000","500000000","20231020","20231022"
"532","2023","경남","4811000","경남창원시","진해군항제","진해군항제 (12개분야 100종 단위행사)","1048002680","0","1048002680","20230325","20230403"
"533","2023","경남","4811000","경남창원시","진해군악의장페스티벌","마칭공연, 버스킹 공연, 호국퍼레이드","489685650","0","489685650","20230331","20230402"
"534","2023","경남","4811000","경남창원시","마산국화축제","국화작품 전시, 개장식, 특례시 출범기념 특별행사, 공연행사, 전시행사, 체험행사, 연계행사(도시재생박람회)","1337730110","15000000","1322730110","20231028","20231106"
"535","2023","경남","4811000","경남창원시","한.세계화상비즈니스위크","개막식, 전시, 컨퍼런스, 비즈니스행사, 부대행사, 폐막식","1701724000","250000000","1451724000","20231122","20231125"
"536","2023","경남","4811000","경남창원시","창원국제스마트팩토리 및 생산제조기술전","산업, 제조로봇 및 장비, 물류솔루션, 가공 및 성형장비 등 전시
세미나, 컨퍼런스, CEO Summit(네트워크 데이) 개최 → 기업 소개 및 기술 교류 등 협력 네트워크 구축","349137810","272327492","76810318","20231017","20231020"
"537","2023","경남","4811000","경남창원시","아시아사격선수권대회","-장소: 창원국제사격장
-참가규모: 30개국 1,083명(임원 270, 선수 813) 
-주최/주관 : 아시아사격연맹(ASC)/대한사격연맹·경남사격연맹","862709000","-105000000","967709000","20231022","20231102"
"538","2023","경남","4811000","경남창원시","ISSF 세계주니어선수권대회","- 장 소 : 창원국제사격장
- 규 모 : 45개국 809명
- 주최/주관 : 국제사격연맹(ISSF)/세계주니어사격선수권대회조직위원회","956923131","0","956923131","20230714","20230725"
"539","2023","경남","4813000","경남진주시","코리아 드라마 페스티벌","- 공연프로그램: 코리아드라마어워즈, KDF콘서트
- 영상산업 연계 프로그램 : 드라마 영상국제포럼, 아시안 영상산업전
- 축제프로그램: 드라마세트장, KDF초대석, 프린지공연, 드라마수상다리","1100000000","800000000","300000000","20231013","20231022"
"540","2023","경남","4813000","경남진주시","진주국화전시회","국화작품 전시회 개최
 - 규모 : 95,000여 점
 - 장소 : 진주종합경기장 보조경기장 주변
 - 전시면적 : 15,000㎡","796034600","0","796034600","20231025","20231112"
"541","2023","경남","4813000","경남진주시","진주 논개제","서제, 개제식, 의암별제, 논개순국재현극 등","548539220","0","548539220","20230505","20230508"
"542","2023","경남","4813000","경남진주시","개천예술제","서제, 개제식, 뮤지컬 촉석산성아리아, 예술경연대회, 예술문화축하행사, 진주성 시간여행, 각종 전시 등","1497553040","0","1497553040","20231013","20231022"
"543","2023","경남","4813000","경남진주시","진주국제농식품박람회","농기자재, 농식품, 토종종자 전시, 수출상담회, 체험행사 등","2376856630","0","2376856630","20231101","20231105"
"544","2023","경남","4813000","경남진주시","진주남강유등축제","초혼점등, 소망등달기, 소망등(유등)띄우기, 창작등, 부대행사 등","2780000000","0","2780000000","20231008","20231022"
"545","2023","경남","4813000","경남진주시","가요무대","KBS가요무대 (진주편) 녹화
- 초대가수 공연 및 진주 홍보","386318040","0","386318040","20231006","20231006"
"546","2023","경남","4813000","경남진주시","토요 상설 소싸움 대회","기간 : 2023년 매주 토요일 13:30~18:00 , 혹서기 제외)
장소 : 진주 민속소힘겨루기 경기장 
참가두수 : 회당 15경기 (총25회/년)","413865940","0","413865940","20230304","20231015"
"547","2023","경남","4813000","경남진주시","진주수상뮤직페스티벌","- 초청가수 및 대학동아리팀 공연
- 미디어아트 융복합 공연
- 푸드존 및 비어존","500000000","0","500000000","20230804","20230806"
"548","2023","경남","4813000","경남진주시","진주 전통공예 비엔날레","국내외 유명 공예작품 초청 기획전시
진주 소목 기획전시
아티스트 인 레지던스 협업 작품 전시
작가토론회
시민 도슨트 운영
전용 웹사이트 개설","593544592","0","593544592","20231101","20231210"
"549","2023","경남","4813000","경남진주시","지역문화진흥공모사업","지역 문화예술 진흥을 위한 2023년 진주형 문화예술진흥 공모사업 추진
 - 문화예술 창작지원 : 독창적이고 완성도 높은 문화예술 작품 기획·개발·연구부터 제작 후 발표·시연까지의 신규 창작작품 제작 지원 (13개 단체 / 245,000천원)
 - 문화예술 교류지원 : 지역 예술단체 해외교류(국내초청, 국외초청) 및 국내 타 지역 문화예술단체와 공동작품 제작·발표 등 상호 교류 활동 지원(3개 단체 / 60,000천원)
 - 문화유산 재발견 : 진주의 문화자원을 활용한 문화예술 프로그램 발표 및 행사 지원(10개 단체 / 200,000천원)
 - 야외 상설공연 지원 : 상설 공연이 가능한 진주시 소재 다양한 야외 공연장을 활용하여 진주의 정체성 및 거리예술의 특성을 담은 공연예술 행사 지원(11개 단체 / 184,517천원)","689517000","0","689517000","20230301","20231231"
"550","2023","경남","4813000","경남진주시","2023년 아시아역도선수권대회","대회명 : 2023 아시아역도선수권대회
기    간 : 2022. 3. ~ 2023. 12.   ※ 대회기간 : 2023. 5. 3. ~ 5. 13.
위    치 : 진주실내체육관(진주시 남강로 1655)
규    모 : 37개국 선수 및 임원 등 610명","1186000000","600000000","586000000","20230503","20230513"
"551","2023","경남","4815000","경남통영시","이순신장군배 국제요트대회","제17회 이순신장군배 국제요트대회 개최","488415363","0","488415363","20231101","20231105"
"552","2023","경남","4815000","경남통영시","통영 ITU 트라이애슬론 월드컵","통영ITU 월드트라이애슬론컵 엘리트 및 동호인 대회","488000000","0","488000000","20231019","20231022"
"553","2023","경남","4815000","경남통영시","전국춘계대학축구연맹전","제59회 전국춘계대학축구연맹전 개최 지원","485000000","0","485000000","20230210","20230226"
"554","2023","경남","4815000","경남통영시","약속의 땅 통영 1.2학년 대학축구대회","약속의 땅 통영 제19회 1,2학년 대학축구대회","390000000","0","390000000","20230105","20230119"
"555","2023","경남","4815000","경남통영시","전국태권도개인선수권대회","제50회 전국대학태권도 개인선수권 대회","338000000","0","338000000","20230318","20230325"
"556","2023","경남","4816000","경남사천시","와룡문화제","와룡문화제 서제, 기념행사, 열림행사, 전시행사, 공연행사, 경연행사, 체험행사, 부대행사 등","329508800","0","329508800","20230428","20230430"
"557","2023","경남","4816000","경남사천시","사천에어쇼","축하공연, 개막식, 에어쇼, 우주항공 관련 체험 등","699963782","0","699963782","20231104","20231105"
"558","2023","경남","4816000","경남사천시","사천시농업한마당축제","사천시농업한마당축제","350000000","0","350000000","20231027","20231029"
