날짜,보령머드,강경젓갈축제,음성품바축제,강경젓갈축제,지용제,천안흥타령축제,강경젓갈축제,금산인삼축제,서산해미읍성축제,석장리세계구석기축제,한산모시문화제,강경젓갈축제,괴산고추축제,영동난계국악축제
2016-01-04,1.310927496,0.02930930116,0.28,0.03,0.00,0.5291144166,0.02931477876,0.3336621582,0,0.8320745971,0.01814479882,0.02931698743,0.01954223218,0
2016-01-11,1.447748045,0.02092394953,0.43,0.02,0.00,0.5765851822,0.02093038483,0.4327856864,0.00977159292,0.4662824622,0.006979888516,0.02093966555,0.01814479882,0.006979888516
2016-01-18,1.375145095,0.02791612361,0.27,0.03,0.00,0.4997996379,0.02790717978,0.4285832895,0,0.2261542361,0.01814479882,0.02791955406,0.02512468734,0
2016-01-25,1.426797809,0.01395806181,0.27,0.01,0.00,0.4132425006,0.01395358989,0.5416808075,0,0.08235474033,0,0.01395977703,0.04746178625,0
2016-02-01,1.292789902,0.01813759444,0.35,0.02,0.00,0.3336621582,0.01813558686,0.3517977451,0.02931477876,0.1772962715,0.02233709891,0.01814479882,0.02931698743,0
2016-02-08,1.482656343,0.01535123935,0.32,0.02,0.00,0.3490233471,0.01534078888,0.3797253249,0.1074875221,0.2792145977,0.02233709891,0.0153499321,0.00837004358,0
2016-02-15,1.761870152,0.05583224723,0.32,0.06,0.01,0.4397624814,0.05583475954,0.4648952632,0.2122006462,0.1493686918,0.04746178625,0.05583910813,0.0795736404,0
2016-02-22,2.096942494,0.0474468956,0.41,0.05,0.00,0.5179352247,0.04745036562,0.4327856864,0.04745036562,0.1633426816,0.04467419782,0.04746178625,0.04885921961,0
2016-02-29,2.60232422,0.07956883821,0.52,0.08,0.04,0.6645295185,0.07955994235,0.4914152439,0.01534078888,0.1507762908,0.06561386337,0.0795736404,0,0
2016-03-07,3.481866118,0.1354010854,0.68,0.14,0.04,0.8083290143,0.1354151019,0.6268303458,0.02372518281,0.2205646402,0.2052261903,0.1354200268,0.1228504049,0.01674736546
2016-03-14,4.158976691,0.1968323292,0.73,0.20,0.06,1.157352361,0.1968394574,0.7161822811,0.09353393223,0.4020633087,0.1284401383,0.1968488684,0.1270427049,0.07817620704
2016-03-21,4.947778045,0.1828742674,0.82,0.18,0.10,1.410046978,0.1828858675,1.000986475,0.365771735,0.362976937,0.1005133059,0.1828890914,0.1535648256,0.07538861861
2016-03-28,5.393121704,0.1200498461,1.17,0.12,0.17,1.676715585,0.120053913,1.026119257,0.2917809886,0.4942100419,0.2024313236,0.1200628164,0.104705606,0.04048189773
2016-04-04,6.045102508,0.1577444989,1.74,0.16,0.21,1.680897582,0.1577530857,0.9842380869,0.2833965947,0.850210184,0.2024313236,0.1577571257,0.1800942246,0.01814479882
2016-04-11,6.779464792,0.1382137269,1.86,0.14,0.26,1.553846474,0.1382098999,1.074997621,0.1451866948,1.051252038,0.1270427049,0.1382076153,0.1898689799,0.03489944258
2016-04-18,6.223797243,0.1186566685,2.30,0.12,0.45,1.248111896,0.118666714,1.073590022,0.1703194766,1.277426674,0.1800942246,0.1186653831,0.1856766798,0.02931698743
2016-04-25,9.173784976,0.08795418984,2.38,0.09,0.51,1.417023773,0.08794433628,1.126650384,0.3169137704,3.286417219,0.1647370143,0.08795096228,0.1759019246,0.04467419782
2016-05-02,12.59421985,0.1354010854,3.51,0.14,0.75,1.841445466,0.1354151019,1.047070041,0.2135878452,15.06253309,0.259667865,0.1354200268,0.1507772372,0.07259375188
2016-05-09,13.56592176,0.1144771359,5.10,0.11,3.38,2.013172541,0.1144643171,1.13221958,0.127030708,1.358394216,0.3294740285,0.1144803613,0.2638601651,0.07817620704
2016-05-16,13.87026534,0.1326147304,9.31,0.13,0.41,1.812130687,0.1326203039,1.081974416,0.1395970989,0.3741357289,0.5095755314,0.1326251601,0.2485029547,0.06840873009
2016-05-23,18.18002064,0.1046986067,38.64,0.10,0.12,1.750706332,0.1046927241,0.9591053051,0.1675246786,0.247105021,1.020548496,0.104705606,0.3546059941,0.05863397485
2016-05-30,29.29718314,0.1033054292,6.13,0.10,0.04,1.460312542,0.1033055251,1.153170364,0.2680354058,0.1675246786,2.740541504,0.1033081727,0.3881152817,0.2024313236
2016-06-06,35.90633855,0.09352690002,2.16,0.09,0.03,1.414249375,0.09353393223,1.059636432,0.1996342554,0.2010214543,0.5724018064,0.09353341743,0.3252890067,0.07119631852
2016-06-13,43.30008949,0.08374837084,1.09,0.08,0.04,1.25647589,0.08376233931,1.059636432,0.2526742169,0.07955994235,0.259667865,0.08376594049,0.3113292297,0.2666550319
2016-06-20,48.616455,0.136794263,0.97,0.14,0.03,1.440769356,0.1368023009,0.8683661708,0.1549582877,0.03210957673,0.3587910159,0.1368174602,0.3378513504,0.2191859673
2016-06-27,64.44126957,0.1060917843,0.77,0.11,0.01,1.472878933,0.1061003231,0.971671696,0.122848711,0.2247670371,0.09772571752,0.1061030394,0.2666550319,0.06281899664
2016-07-04,96.24028415,0.1717025607,0.60,0.17,0.02,1.041480445,0.1717066756,0.9954172788,0.2135878452,0.05303996157,0.0376943093,0.1717169028,0.3601884493,0.2024313236
2016-07-11,214.6255459,0.136794263,0.58,0.14,0.03,1.181097944,0.1368023009,1.447746151,0.1284383069,0.0376787727,0.02372725397,0.1368174602,0.3839229816,0.1451875038
2016-07-18,157.1578134,0.1759083797,0.54,0.18,0.00,1.114083993,0.1758886726,1.400275385,0.1116695191,0.02093038483,0.04327676446,0.1759019246,0.5277203303,0.1270427049
2016-07-25,72.29852806,0.1060917843,0.53,0.11,0.01,1.202028329,0.1061003231,1.754888328,0.07258314741,0.00977159292,0.05583910813,0.1061030394,0.7720382632,0.1256452716
2016-08-01,23.82167996,0.2010381482,0.48,0.20,0.00,1.203435928,0.2010214543,2.462706616,0.04326836865,0.02093038483,0.01814479882,0.2010338902,1.555255993,0.1284401383
2016-08-08,11.4201129,0.2093972135,0.57,0.21,0.00,1.181097944,0.2094058483,2.765666796,0.05303996157,0.05165276257,0.009767476943,0.2094112121,2.034117104,0.168922036
2016-08-15,6.338300665,0.3043435774,0.64,0.30,0.01,1.482650526,0.3043473795,4.399114013,0.07955994235,0.01674838786,0.00837004358,0.3043493412,3.703853459,0.2345431777
2016-08-22,3.604728606,0.4676870728,0.74,0.47,0.00,1.867965447,0.4676900611,7.843284317,0.1675246786,0.02231758383,0.006979888516,0.4676889221,6.670575375,0.245708088
2016-08-29,2.896889268,0.7496872368,2.55,0.75,0.02,3.305960405,0.7496994568,12.94464742,0.4285832895,0.02372518281,0.02233709891,0.7497011643,20.70279331,0.4272070243
2016-09-05,3.371568515,1.341629975,0.62,1.34,0.00,5.169764254,1.341645828,14.67162857,0.5626111924,0.03488397472,0.02931698743,1.341652481,2.708436928,0.403472492
2016-09-12,2.264465522,1.766049685,0.71,1.77,0.01,5.793820202,1.76606752,19.27596643,1.42122617,0.07678554436,0.0153499321,1.766064639,0.7427212758,0.3587910159
2016-09-19,3.613087671,4.276240182,0.54,4.28,0.02,15.91835327,4.276244902,60.48332458,1.383526998,0.08235474033,0.0376943093,4.276255265,0.9214253454,0.7608733529
2016-09-26,3.204045487,6.18610259,0.60,6.19,0.05,77.51716943,6.186111918,51.24531367,2.010377743,0.1703194766,0.009767476943,6.186124531,0.5863615834,1.079182471
2016-10-03,3.081183,11.20790305,0.55,11.21,0.02,10.46517202,11.20789468,21.82945298,13.68039329,0.2094058483,0.04327676446,11.20790322,0.4202198575,1.858207901
2016-10-10,4.232972819,29.33766415,0.50,29.34,0.01,2.256095565,29.33768794,7.795833951,2.364990686,4.179916171,0.03070714249,29.33768691,0.335063762,8.704692479
2016-10-17,3.130049359,4.982686342,0.43,4.98,0.00,1.666943992,4.98267599,4.459130769,0.8669789718,0.6310327428,0.02512468734,4.982686943,0.231748311,1.007978874
2016-10-24,3.029530285,2.112293734,0.26,2.11,0.01,1.6557648,2.11229607,1.909867016,0.4411496804,0.1423918968,0.006979888516,2.112300589,0.1256452716,0.2149936672
2016-10-31,2.849442373,1.174106947,0.27,1.17,0.00,1.137809176,1.174121149,1.636221614,0.07678554436,0.1061003231,0.01395977703,1.1741206,0.08934839564,0.08655352892
2016-11-07,2.807541901,1.41144657,0.21,1.41,0.00,1.019142462,1.411454577,1.069408025,0.04047357067,0.12423591,0.01814479882,1.411458645,0.08795096228,0.1144803613
2016-11-14,2.72379353,0.8208970097,0.18,0.82,0.01,0.8809325617,0.8208954052,1.148988367,0.01395358989,0.05862955752,0.03350200922,0.8209047611,0.1074931945,0.0795736404
2016-11-21,2.595332046,0.2443055112,0.14,0.24,0.01,0.7413150629,0.244310223,0.7650606457,0.01813558686,0.07678554436,0.03489944258,0.2443106547,0.08795096228,0.04187933109
2016-11-28,2.242122109,0.2066108584,0.15,0.21,0.02,0.8809325617,0.2066110503,0.5249324197,0.00836399394,0.1354151019,0.02233709891,0.2066163453,0.08795096228,0.1074931945
2016-12-05,1.678095495,0.1116644945,0.09,0.11,0.01,0.8208954052,0.1116695191,0.4188116965,0.01395358989,0.1033055251,0,0.1116854946,0.00837004358,0.03629687594
2016-12-12,1.544087587,0.07257666412,0.14,0.07,0.00,0.8627765749,0.07258314741,0.4621004652,0,0.1479814928,0.006979888516,0.07259375188,0.006979888516,0.0530515197
2016-12-19,1.350015326,0.0656107764,0.07,0.07,0.00,1.027526855,0.06560635246,0.362976937,0.006976794945,0.1088951211,0,0.06561386337,0.01814479882,0
2016-12-26,1.081973224,0.06839713149,0.09,0.07,0.00,0.7329510689,0.06840115044,0.2917809886,0,0.1298255059,0,0.06840873009,0.05444167476,0.00837004358
2017-01-02,1.382137269,0.04466054051,0.07,0.04,0.01,0.4551236702,0.04465556764,0.3922917158,0.006976794945,0.5556343974,0,0.04467419782,0.02512468734,0.006979888516
2017-01-09,1.509179289,0.06421759886,0.17,0.06,0.00,0.4230140935,0.06421915347,0.4034709077,0.01534078888,0.48305125,0,0.06421643001,0.06281899664,0.006979888516
2017-01-16,1.407267037,0.04048100788,0.12,0.04,0.02,0.3573873411,0.04047357067,0.4439444783,0,0.4621004652,0,0.04048189773,0.03629687594,0
2017-01-23,1.278805553,0.02371030461,0.07,0.02,0.00,0.3336621582,0.02372518281,0.2694430048,0.02790717978,0.3308673603,0.006979888516,0.02372725397,0.03350200922,0
2017-01-30,1.609698363,0.008359065263,0.18,0.01,0.00,0.4690772601,0.00836399394,0.3867021198,0,0.3964737127,0.01395977703,0.00837004358,0.0530515197,0.00837004358
2017-02-06,1.623656425,0.03488201133,0.15,0.03,0.01,0.5947207691,0.03488397472,0.4355804844,0.01395358989,0.1018979262,0,0.03489944258,0.04187933109,0.0153499321
2017-02-13,1.784213565,0.06282442132,0.13,0.06,0.01,0.4509212733,0.06281155449,0.487233247,0,0.04188116965,0.0153499321,0.06281899664,0.06281899664,0
2017-02-20,1.900083879,0.04326736296,0.20,0.04,0.03,0.5570419964,0.04326836865,0.3043473795,0.00836399394,0.127030708,0.00837004358,0.04327676446,0.01954223218,0.02512468734
2017-02-27,1.985251714,0.08514154839,0.27,0.09,0.04,0.60728716,0.0851495383,0.4369676834,0.02931477876,0.2261542361,0.0153499321,0.08515609555,0.03908446437,0
2017-03-06,2.507377856,0.1019122516,0.34,0.10,0.05,0.7455174598,0.1018979262,0.6505759286,0.00836399394,0.2345386301,0.05025665297,0.1019107393,0.04885921961,0.02233709891
2017-03-13,3.265476731,0.07956883821,0.37,0.08,0.12,0.8599817769,0.07955994235,0.6505759286,0.03488397472,0.3378441552,0.01954223218,0.0795736404,0.07399118525,0.03350200922
2017-03-20,3.607514961,0.1200498461,0.35,0.12,0.14,1.121060788,0.120053913,0.6268303458,0.04465556764,0.3936993147,0.03908446437,0.1200628164,0.08236850713,0.02372725397
2017-03-27,5.841278005,0.09492007756,0.48,0.09,0.23,1.753501129,0.09492113122,0.8306669981,0.06142435549,0.4983920389,0.03350200922,0.09493085079,0.1074931945,0.0530515197
2017-04-03,4.865396565,0.1033054292,0.76,0.10,0.45,2.286797543,0.1033055251,1.09033841,0.1856806655,0.7161822811,0.06421643001,0.1033081727,0.09213598407,0.04048189773
2017-04-10,5.211640614,0.1298283753,1.12,0.13,0.40,1.682284781,0.1298255059,1.150375566,0.1633426816,0.8725481678,0.1256452716,0.1298302934,0.245708088,0.06561386337
2017-04-17,5.257694332,0.1186566685,1.16,0.12,0.36,1.743729537,0.118666714,1.270449879,0.2135878452,1.357007017,0.1926565683,0.1186653831,0.1563596924,0.1019107393
2017-04-24,5.707243811,0.1200498461,0.99,0.12,0.48,1.884734234,0.120053913,0.9214265324,0.2080186493,2.94018867,0.2289607226,0.1200628164,0.09353341743,0.1144803613
2017-05-01,6.715247193,0.06001177986,1.26,0.06,0.43,2.095547682,0.06001675651,1.280221472,0.3936993147,8.323561169,0.2820122423,0.06003140822,0.06561386337,0.09493085079
2017-05-08,8.01639616,0.07538930558,2.47,0.08,0.80,1.800951495,0.07537794538,1.174121149,0.05165276257,0.5095712308,1.042885595,0.07538861861,0.1102880612,0.1926565683
2017-05-15,10.10219323,0.07817566067,5.49,0.08,4.03,2.156972037,0.07817274336,1.042888044,0.02790717978,0.2345386301,1.340255048,0.07817620704,0.1577571257,0.3448312389
2017-05-22,10.85048729,0.08934736739,25.83,0.09,0.39,2.043874519,0.08933153527,1.101517602,0.006976794945,0.1451866948,1.841453257,0.08934839564,0.2275632892,0.2359406111
2017-05-29,15.56513153,0.05583224723,3.01,0.06,0.10,1.437974558,0.05583475954,1.059636432,0.117259115,0.07817274336,2.321711801,0.05583910813,0.2471055214,0.2024313236
2017-06-05,19.88048583,0.08374837084,0.47,0.08,0.02,1.425408167,0.08376233931,1.181097944,0.1340075029,0.05583475954,4.265090355,0.08376594049,0.1884715465,0.1061030394
2017-06-12,26.37374464,0.09909961019,0.25,0.10,0.02,1.306741453,0.09910312819,1.155965162,0.0488579646,0.06978834943,0.7999650956,0.09912315088,0.3280838734,0.1270427049
2017-06-19,31.21264455,0.08374837084,0.25,0.08,0.02,1.53150849,0.08376233931,0.971671696,0.06978834943,0.01395358989,0.1340225935,0.08376594049,0.2540854099,0.1884715465
2017-06-26,40.00669664,0.05722542477,0.40,0.06,0.00,1.302559456,0.05722195854,0.9284033273,0.0977159292,0.04326836865,0.05723654149,0.05723654149,0.2233709891,0.08097107376
2017-07-03,47.40044758,0.08795418984,0.15,0.09,0.01,1.225773912,0.08794433628,1.144785971,0.2233594382,0.01534078888,0.03489944258,0.08795096228,0.2554828433,0.1256452716
2017-07-10,66.61917408,0.1730957382,0.14,0.17,0.00,1.355599418,0.1731142746,1.819107482,0.118666714,0.02093038483,0.03489944258,0.1731143361,0.2471055214,0.1144803613
2017-07-17,262.8636875,0.1116644945,0.11,0.11,0.02,1.102904801,0.1116695191,1.823289479,0.1005107272,0.03349677573,0.006979888516,0.1116854946,0.3155142515,0.1074931945
2017-07-24,109.4097286,0.1242293787,0.21,0.12,0.00,1.620860426,0.12423591,2.251893168,0.1619350827,0.05444756055,0.0153499321,0.1242478382,0.4760662439,0.06142156328
2017-07-31,23.13061132,0.234526982,0.12,0.23,0.00,2.337063107,0.2345386301,2.744736411,0.1856806655,0.03908637168,0.006979888516,0.2345431777,1.091744815,0.1423999153
2017-08-07,10.78905605,0.2750079899,0.04,0.28,0.00,5.694696674,0.2750122007,3.86441,0.1982266564,0.01534078888,0.02372725397,0.2750250754,1.817718725,0.2094112121
2017-08-14,3.473480767,0.42999242,0.13,0.43,0.00,4.960338006,0.4299908884,5.482475628,0.2261542361,0,0.03210457585,0.4299946127,2.14301501,0.2568802766
2017-08-21,2.471076381,0.7036335187,0.16,0.70,0.00,4.337669257,0.7036158902,9.681955385,0.4062657056,0.02931477876,0.02931698743,0.7036295331,3.504209723,0.3029519078
2017-08-28,2.653976935,1.10849617,0.27,1.11,0.01,5.292612965,1.108494397,14.06850301,0.6589399226,0.07119594841,0.01954223218,1.108499459,10.71926735,0.6170760042
2017-09-04,2.606503753,1.565011536,0.30,1.57,0.01,8.61254736,1.565025666,15.12675224,0.8948861516,0.03908637168,0.03908446437,1.56502347,4.447979446,1.023336085
2017-09-11,2.975091215,2.000602953,1.16,2.00,0.00,46.42877516,2.00060615,15.41296403,1.437974558,0.04326836865,0.07119631852,2.000607816,1.358407125,1.393306568
2017-09-18,3.014179046,2.464110493,0.58,2.46,0.01,6.508615284,2.464114215,19.52866105,2.772643591,0.1395970989,0.04327676446,2.464118995,0.9619072431,3.465125259
2017-09-25,2.2658587,2.637232518,0.30,2.64,0.01,2.81593236,2.637228489,14.2206869,3.805760042,0.1033055251,0.03350200922,2.637233331,0.6408105365,0.4439543898
2017-10-02,1.351408504,5.569030084,0.26,5.57,0.00,3.021156211,5.569032765,19.27178444,19.48398508,0.2038162523,0.04187933109,5.569048527,0.6533728801,0.1005133059
2017-10-09,2.42641584,10.861659,0.19,10.86,0.03,2.889923106,10.86166613,15.08348387,2.062030506,0.1102823201,0.07259375188,10.86166727,0.661750202,0.2080137787
2017-10-16,2.431988551,30.2423621,0.26,30.24,0.06,3.839277218,30.24236609,18.28893355,0.7329510689,0.1605478837,0.01674736546,30.24235761,0.5458724074,0.245708088
2017-10-23,2.573014919,7.737182351,0.16,7.74,0.02,2.807547966,7.737183994,21.40921329,0.5291144166,0.06560635246,0.06142156328,7.737195502,0.530515197,0.1619421475
2017-10-30,2.85083555,4.854224858,0.15,4.85,0.00,1.726960749,4.854237683,3.424627119,0.2875785916,0.04188116965,0.03489944258,4.854239527,0.2820122423,0.1368174602
2017-11-06,2.718194533,3.75968675,0.09,3.76,0.00,1.171326351,3.759696876,1.35280462,0.1018979262,0,0.02093966555,3.759699845,0.1884715465,0.06979888516
2017-11-13,2.715408178,2.362198241,0.04,2.36,0.01,0.9814432889,2.362195888,1.509170507,0.07119594841,0.00836399394,0.02233709891,2.362200977,0.1717169028,0.1242478382
2017-11-20,2.126251796,1.273232843,0.06,1.27,0.00,0.8236902032,1.273244677,1.696258771,0.01813558686,0.01395358989,0,1.273243751,0.06979888516,0.104705606
2017-11-27,2.013167837,0.7301564648,0.06,0.73,0.01,0.9842380869,0.730156271,1.130832381,0.006976794945,0.01813558686,0,0.7301589321,0.07677877367,0.07259375188
2017-12-04,1.884732639,0.2722216348,0.06,0.27,0.01,0.9479465132,0.2722378027,1.009370869,0.02231758383,0.02651998078,0,0.272237487,0.01395977703,0.02791955406
2017-12-11,1.359793856,0.2568703954,0.04,0.26,0.00,1.552459275,0.2568766139,0.5291144166,0,0.02651998078,0,0.2568802766,0.02233709891,0.04048189773
2017-12-18,1.076374228,0.1730957382,0.06,0.17,0.00,2.173720425,0.1731142746,0.2903733896,0.00836399394,0.08235474033,0,0.1731143361,0.006979888516,0.00837004358
2017-12-25,0.907458022,0.07538930558,0.19,0.08,0.03,1.577592057,0.07537794538,0.1828858675,0.01954318584,0.1368023009,0.0265221207,0.07538861861,0.02233709891,0.00837004358
